date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:52:16	986648/986648	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22f0e18-679e3afa-a890aadd321c1821;br%22	https://html.topylo.com/istudy-prv/assets/fonts/fa-solid-900.ttf	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/fa-solid-900.ttf	(from https://html.topylo.com/istudy-prv/assets/css/vendor/fontawesome-pro.css)
21:52:16	348036/348036	---M--	200	added ('OK')	font/woff2	etag:%2254f84-679e3afa-f04ae7f847d33ec0;;;%22	https://html.topylo.com/istudy-prv/assets/fonts/fa-solid-900.woff2	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/fa-solid-900.woff2	(from https://html.topylo.com/istudy-prv/assets/css/vendor/fontawesome-pro.css)
21:52:17	4796/4796	---M--	200	added ('OK')	font/woff2	etag:%2212bc-679e3afa-d91cf97d0270e538;;;%22	https://html.topylo.com/istudy-prv/assets/fonts/fa-v4compatibility.woff2	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/fa-v4compatibility.woff2	(from https://html.topylo.com/istudy-prv/assets/css/vendor/fontawesome-pro.css)
21:52:17	496444/496444	---M--	200	added ('OK')	font/woff2	etag:%227933c-679e3afa-d55fa0766f4eb36c;;;%22	https://html.topylo.com/istudy-prv/assets/fonts/fa-thin-100.woff2	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/fa-thin-100.woff2	(from https://html.topylo.com/istudy-prv/assets/css/vendor/fontawesome-pro.css)
21:52:17	1134648/1134648	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22115038-679e3afa-a21e6102c9cf0d84;br%22	https://html.topylo.com/istudy-prv/assets/fonts/fa-regular-400.ttf	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/fa-regular-400.ttf	(from https://html.topylo.com/istudy-prv/assets/css/vendor/fontawesome-pro.css)
21:52:18	10832/10832	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%222a50-679e3afa-ad21518ec839c1f8;br%22	https://html.topylo.com/istudy-prv/assets/fonts/fa-v4compatibility.ttf	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/fa-v4compatibility.ttf	(from https://html.topylo.com/istudy-prv/assets/css/vendor/fontawesome-pro.css)
21:52:18	1386440/1386440	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%221527c8-679e3afa-88baf548c3eabfac;br%22	https://html.topylo.com/istudy-prv/assets/fonts/fa-thin-100.ttf	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/fa-thin-100.ttf	(from https://html.topylo.com/istudy-prv/assets/css/vendor/fontawesome-pro.css)
21:52:18	56388/56388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dc44-679e3afa-310a1d13b78ee65c;br%22	https://html.topylo.com/istudy-prv/assets/fonts/icomoon.eot?mntcio	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/icomoon0486.eot	(from https://html.topylo.com/istudy-prv/assets/css/vendor/icomoon.css)
21:52:19	56224/56224	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22dba0-679e3afa-611b0ae73165cf82;br%22	https://html.topylo.com/istudy-prv/assets/fonts/icomoon.ttf?mntcio	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/icomoon0486.ttf	(from https://html.topylo.com/istudy-prv/assets/css/vendor/icomoon.css)
21:52:19	56300/56300	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22dbec-679e3afa-92c971a8eb6f91eb;;;%22	https://html.topylo.com/istudy-prv/assets/fonts/icomoon.woff?mntcio	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/icomoon0486.woff	(from https://html.topylo.com/istudy-prv/assets/css/vendor/icomoon.css)
21:52:20	1172712/1172712	---M--	200	added ('OK')	image/webp	etag:%2211e4e8-679e3afa-8d0d01916a266e3b;;;%22	https://html.topylo.com/istudy-prv/assets/images/bg/theme-1-bg.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/bg/theme-1-bg.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:20	217589/217589	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22351f5-679e3afa-34405a1dfedc9ea5;br%22	https://html.topylo.com/istudy-prv/assets/fonts/icomoon.svg?mntcio	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/fonts/icomoon0486.svg	(from https://html.topylo.com/istudy-prv/assets/css/vendor/icomoon.css)
21:52:21	30058/30058	---M--	200	added ('OK')	image/webp	etag:%22756a-679e3afa-674f8ecab65ad2e5;;;%22	https://html.topylo.com/istudy-prv/assets/images/bg/world-map.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/bg/world-map.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:21	854/854	---M--	200	added ('OK')	image/webp	etag:%22356-679e3afa-d4e8a04a5e4fddbd;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-mask.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-mask.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:22	162/162	---M--	200	added ('OK')	image/webp	etag:%22a2-679e3afa-84f154495dde4352;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/cross-out.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/cross-out.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:22	526/526	---M--	200	added ('OK')	image/webp	etag:%2220e-679e3afa-f9858791e9544b4e;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/down-mark-line.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/down-mark-line.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:23	670/670	---M--	200	added ('OK')	image/webp	etag:%2229e-679e3afa-3020bf8c587740cc;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/down-mark-line-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/down-mark-line-2.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:23	890/890	---M--	200	added ('OK')	image/webp	etag:%2237a-679e3afa-5a74e68feec39fbe;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/down-mark-line-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/down-mark-line-3.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:24	11580/11580	---M--	200	added ('OK')	image/webp	etag:%222d3c-679e3afa-a4faa1eb1ad30c21;;;%22	https://html.topylo.com/istudy-prv/assets/images/banner/banner-4/kindergarten-banner-overly.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/banner/banner-4/kindergarten-banner-overly.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:25	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Apr%202025%2007:41:12%20GMT	https://html.topylo.com/istudy-prv/assets/images/icons/check.svg	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/icons/check.svg	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:25	707/707	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222c3-679e3afa-9f90e3c3210bebbb;br%22	https://html.topylo.com/istudy-prv/assets/images/shape/wave.svg	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/wave.svg	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:26	7210/7210	---M--	200	added ('OK')	image/webp	etag:%221c2a-679e3afa-d987077ad8f3b60c;;;%22	https://html.topylo.com/istudy-prv/assets/images/bg/copy-right-shape-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/bg/copy-right-shape-2.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:26	778/778	---M--	200	added ('OK')	image/webp	etag:%2230a-679e3afa-6cce08e1a014f031;;;%22	https://html.topylo.com/istudy-prv/assets/images/category/categories-mask-bg.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/category/categories-mask-bg.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:27	34208/34208	---M--	200	added ('OK')	image/webp	etag:%2285a0-679e3afa-32a469c21351d58d;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/cta-bg-line.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/cta-bg-line.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:27	2128/2128	---M--	200	added ('OK')	image/webp	etag:%22850-679e3afa-4559b55e4ab3d366;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/kg-sky-shape-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/kg-sky-shape-1.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:28	6842/6842	---M--	200	added ('OK')	image/webp	etag:%221aba-679e3afa-8b27118d6c808055;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/instructor-border-shape.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/instructor-border-shape.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:29	14958/14958	---M--	200	added ('OK')	image/webp	etag:%223a6e-679e3afa-15354a8b7211b660;;;%22	https://html.topylo.com/istudy-prv/assets/images/instructor/instructor-mask-bg.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/instructor/instructor-mask-bg.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:29	3320/3320	---M--	200	added ('OK')	image/webp	etag:%22cf8-679e3afa-a5ecd9edfb3f87d6;;;%22	https://html.topylo.com/istudy-prv/assets/images/mission/mission-vision-thumb-mask.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/mission/mission-vision-thumb-mask.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:30	385/385	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22181-679e3afa-5acadc59739e4cf9;br%22	https://html.topylo.com/istudy-prv/assets/images/shape/wave-mask.svg	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/wave-mask.svg	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:31	3584/3584	---M--	200	added ('OK')	image/webp	etag:%22e00-679e3afa-39b62fe3deb7edb0;;;%22	https://html.topylo.com/istudy-prv/assets/images/newsletter/newsletter-two.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/newsletter/newsletter-two.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:32	1242/1242	---M--	200	added ('OK')	image/webp	etag:%224da-679e3afa-f82075ad110aa5bf;;;%22	https://html.topylo.com/istudy-prv/assets/images/offer/offer-bg.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/offer/offer-bg.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:32	14054/14054	---M--	200	added ('OK')	image/webp	etag:%2236e6-679e3afa-e707ecdad1ae2865;;;%22	https://html.topylo.com/istudy-prv/assets/images/bg/pricing-01.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/bg/pricing-01.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:33	3348/3348	---M--	200	added ('OK')	image/webp	etag:%22d14-679e3afa-671426f4d9cc7256;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/badge_recomanded.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/badge_recomanded.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:33	31280/31280	---M--	200	added ('OK')	image/webp	etag:%227a30-679e3afa-13df85a5f3d1161d;;;%22	https://html.topylo.com/istudy-prv/assets/images/choose/why-mask.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/choose/why-mask.webp	(from https://html.topylo.com/istudy-prv/assets/css/main.css)
21:52:34	70944/70944	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-dashboard.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-dashboard.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:35	63476/63476	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-profile.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-profile.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:35	77803/77803	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-enrolled-courses.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-enrolled-courses.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:35	70909/70909	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-my-quiz-attempts.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-my-quiz-attempts.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:36	69355/69355	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-assignments.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-assignments.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:36	63606/63606	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-analytics.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-analytics.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:36	79343/79343	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-courses.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-courses.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:36	77682/77682	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-books.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-books.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:37	77758/77758	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-wishlist.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-wishlist.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:37	67896/67896	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-reviews.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-reviews.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:37	71121/71121	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-purchase-history.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-purchase-history.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:38	70408/70408	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-announcements.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-announcements.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:38	64316/64316	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-certificate.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-certificate.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:38	64863/64863	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/instructor-settings.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/instructor-settings.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:39	71497/71497	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-dashboard.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-dashboard.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:39	62080/62080	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-profile.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-profile.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:39	84099/84099	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-enrolled-courses.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-enrolled-courses.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:40	69728/69728	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-my-quiz-attempts.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-my-quiz-attempts.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:40	68095/68095	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-assignments.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-assignments.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:40	62346/62346	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-analytics.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-analytics.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:40	76420/76420	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-books.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-books.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:41	83974/83974	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-wishlist.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-wishlist.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:41	66637/66637	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-reviews.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-reviews.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:41	69888/69888	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-purchase-history.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-purchase-history.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:42	69148/69148	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-announcements.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-announcements.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:42	63048/63048	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-certificate.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-certificate.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:42	63690/63690	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2015:17:15%20GMT	https://html.topylo.com/istudy-prv/student-settings.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/student-settings.html	(from https://html.topylo.com/istudy-prv/index.html)
21:52:42	458/458	---M--	200	added ('OK')	image/webp	etag:%221ca-679e3afa-666a3c222e0fd0d3;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/award.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/award.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:43	30602/30602	---M--	200	added ('OK')	image/webp	etag:%22778a-679e3afa-8dd8280f58e9ec27;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-1.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:43	32092/32092	---M--	200	added ('OK')	image/webp	etag:%227d5c-679e3afa-869fdf0544d89376;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-2.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:43	24946/24946	---M--	200	added ('OK')	image/webp	etag:%226172-679e3afa-fe20e1fc0195c1a7;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-3.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:43	26656/26656	---M--	200	added ('OK')	image/webp	etag:%226820-679e3afa-a5bc5cd5b17d077f;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-4.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-4.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:43	25076/25076	---M--	200	added ('OK')	image/webp	etag:%2261f4-679e3afa-b2d9995febf7fe7d;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-5.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-5.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:44	25676/25676	---M--	200	added ('OK')	image/webp	etag:%22644c-679e3afa-4f5e7703f09e1392;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-6.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-6.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:44	38194/38194	---M--	200	added ('OK')	image/webp	etag:%229532-679e3afa-249a4b2666ce5e7f;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-7.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/banner/index-7.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:44	23854/23854	---M--	200	added ('OK')	image/webp	etag:%225d2e-679e3afa-10e55617fe650927;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-1.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:44	23218/23218	---M--	200	added ('OK')	image/webp	etag:%225ab2-679e3afa-bf6b842f36b59398;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-2.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:45	19234/19234	---M--	200	added ('OK')	image/webp	etag:%224b22-679e3afa-eb0ae6cd81124fb8;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-3.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:45	20428/20428	---M--	200	added ('OK')	image/webp	etag:%224fcc-679e3afa-a4a5703c0699b02;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-4.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-4.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:45	22162/22162	---M--	200	added ('OK')	image/webp	etag:%225692-679e3afa-fb7c464267bfd4b3;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-5.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-5.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:45	19866/19866	---M--	200	added ('OK')	image/webp	etag:%224d9a-679e3afa-38baf0d0178b85f2;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-6.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-6.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:45	28160/28160	---M--	200	added ('OK')	image/webp	etag:%226e00-679e3afa-db0e741a4a5f5f9f;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-7.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/home-7.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:46	3798/3798	---M--	200	added ('OK')	image/webp	etag:%22ed6-679e3afa-efacf889cd83def1;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/coming-soon.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/demo-present/coming-soon.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:46	14930/14930	---M--	200	added ('OK')	image/webp	etag:%223a52-679e3afa-2c7e4f35d73d3ae1;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/course/course-demo-thumb-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/course/course-demo-thumb-1.webp	(from https://html.topylo.com/istudy-prv/index.html)
21:52:46	12720/12720	---M--	200	added ('OK')	image/webp	etag:%2231b0-679e3afa-f49ee7b4f6ebfffd;;;%22	https://html.topylo.com/istudy-prv/assets/images/landing-page/course/course-demo-thumb-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/landing-page/course/course-demo-thumb-2.webp	(from https://html.topylo.com/istudy-prv/index.html)
